patch_id,dataset_class,subset,split,region_role,mountain_id,mountain_name,mountain_name_zh,mountain_name_en,block_id,block_group_id,request_id,processing_unit_id,processing_crs,utm_zone,row_off,col_off,height,width,stride,patch_size,hr_resolution_m,bbox_west,bbox_south,bbox_east,bbox_north,center_lon,center_lat,nodata_ratio,patch_block_coverage,status,warning,hr_path,lr_x2_path,lr_x4_path,lr_x6_path
core_train_015523,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2688,96,96,96,96,30,52.38608914074755,35.65509148004232,52.41835559101223,35.681421558440164,52.40221979260071,35.668257495965264,0.0,1.0,sampled,,main/train/hr/core_train_015523.tif,main/train/lr/x2/core_train_015523.tif,main/train/lr/x4/core_train_015523.tif,main/train/lr/x6/core_train_015523.tif
core_train_015524,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2784,96,96,96,96,30,52.41789638401268,35.65471273665971,52.45017253980202,35.681050859691965,52.43403188881722,35.667882772870136,0.0,1.0,sampled,,main/train/hr/core_train_015524.tif,main/train/lr/x2/core_train_015524.tif,main/train/lr/x4/core_train_015524.tif,main/train/lr/x6/core_train_015524.tif
core_train_015525,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2880,96,96,96,96,30,52.449703040441925,35.654325596891766,52.48198888783827,35.68067175607205,52.46584339124326,35.66749964914591,0.0,1.0,sampled,,main/train/hr/core_train_015525.tif,main/train/lr/x2/core_train_015525.tif,main/train/lr/x4/core_train_015525.tif,main/train/lr/x6/core_train_015525.tif
core_train_015526,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2976,96,96,96,96,30,52.48150909689078,35.65393006125261,52.51380462196109,35.68028424808416,52.49765428672662,35.6671081253015,0.0,1.0,sampled,,main/train/hr/core_train_015526.tif,main/train/lr/x2/core_train_015526.tif,main/train/lr/x4/core_train_015526.tif,main/train/lr/x6/core_train_015526.tif
core_train_015527,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3072,96,96,96,96,30,52.51331454021627,35.653526130267515,52.54561972901221,35.67988833624315,52.529464562116665,35.666708201856984,0.0,1.0,sampled,,main/train/hr/core_train_015527.tif,main/train/lr/x2/core_train_015527.tif,main/train/lr/x4/core_train_015527.tif,main/train/lr/x6/core_train_015527.tif
core_train_015528,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3168,96,96,96,96,30,52.54511935727702,35.65311380447289,52.57743419583494,35.67948402107503,52.56127420426437,35.66629987934358,0.0,1.0,sampled,,main/train/hr/core_train_015528.tif,main/train/lr/x2/core_train_015528.tif,main/train/lr/x4/core_train_015528.tif,main/train/lr/x6/core_train_015528.tif
core_train_015529,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3360,96,96,96,96,30,52.60872706004685,35.65226397065622,52.641061156176846,35.67865018291711,52.62489153624485,35.66545803929054,0.0,1.0,sampled,,main/train/hr/core_train_015529.tif,main/train/lr/x2/core_train_015529.tif,main/train/lr/x4/core_train_015529.tif,main/train/lr/x6/core_train_015529.tif
core_train_015530,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3456,96,96,96,96,30,52.640529919481374,35.651826463762625,52.6728736233911,35.678220661035056,52.65669919978788,35.66502452286899,0.0,1.0,sampled,,main/train/hr/core_train_015530.tif,main/train/lr/x2/core_train_015530.tif,main/train/lr/x4/core_train_015530.tif,main/train/lr/x6/core_train_015530.tif
core_train_015531,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3552,96,96,96,96,30,52.67233210010212,35.65138056431631,52.704685397767136,35.6777827380413,52.68850617750913,35.66458260961469,0.0,1.0,sampled,,main/train/hr/core_train_015531.tif,main/train/lr/x2/core_train_015531.tif,main/train/lr/x4/core_train_015531.tif,main/train/lr/x6/core_train_015531.tif
core_train_015532,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3744,96,96,96,96,30,52.73593437237215,35.65046359014476,52.76830681541419,35.67688169105669,52.75211802292606,35.663673594966404,0.0,1.0,sampled,,main/train/hr/core_train_015532.tif,main/train/lr/x2/core_train_015532.tif,main/train/lr/x4/core_train_015532.tif,main/train/lr/x6/core_train_015532.tif
core_train_015533,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3840,96,96,96,96,30,52.76773443776089,35.64999251663688,52.80011643239458,35.676418568262626,52.78392286434615,35.66320649477952,0.0,1.0,sampled,,main/train/hr/core_train_015533.tif,main/train/lr/x2/core_train_015533.tif,main/train/lr/x4/core_train_015533.tif,main/train/lr/x6/core_train_015533.tif
core_train_015534,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,3936,96,96,96,96,30,52.79953377181484,35.649513053011034,52.83192530395558,35.675947046750494,52.81572696739336,35.66273100017406,0.0,1.0,sampled,,main/train/hr/core_train_015534.tif,main/train/lr/x2/core_train_015534.tif,main/train/lr/x4/core_train_015534.tif,main/train/lr/x6/core_train_015534.tif
core_train_015535,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4128,96,96,96,96,30,52.86313019341773,35.6485289579624,52.89554075825911,35.674978810088014,52.879332905838695,35.661754830243986,0.0,1.0,sampled,,main/train/hr/core_train_015535.tif,main/train/lr/x2/core_train_015535.tif,main/train/lr/x4/core_train_015535.tif,main/train/lr/x6/core_train_015535.tif
core_train_015536,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4224,96,96,96,96,30,52.89492725472123,35.648024327845846,52.92734731472642,35.674482096223485,52.91113471497648,35.661254156215406,0.0,1.0,sampled,,main/train/hr/core_train_015536.tif,main/train/lr/x2/core_train_015536.tif,main/train/lr/x4/core_train_015536.tif,main/train/lr/x6/core_train_015536.tif
core_train_015537,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4320,96,96,96,96,30,52.92672353219908,35.64751131022381,52.95915307322394,35.67397698621252,52.94293573322077,35.66074509036034,0.0,1.0,sampled,,main/train/hr/core_train_015537.tif,main/train/lr/x2/core_train_015537.tif,main/train/lr/x4/core_train_015537.tif,main/train/lr/x6/core_train_015537.tif
core_train_015538,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4416,96,96,96,96,30,52.95851901273354,35.646989905777176,52.99095802061915,35.67346348072585,52.97473594744641,35.66022763335458,0.0,1.0,sampled,,main/train/hr/core_train_015538.tif,main/train/lr/x2/core_train_015538.tif,main/train/lr/x4/core_train_015538.tif,main/train/lr/x6/core_train_015538.tif
core_train_015539,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4512,96,96,96,96,30,52.99031368320893,35.646460115197904,53.022762143781605,35.67294158044528,53.00653534453036,35.65970178588505,0.0,1.0,sampled,,main/train/hr/core_train_015539.tif,main/train/lr/x2/core_train_015539.tif,main/train/lr/x4/core_train_015539.tif,main/train/lr/x6/core_train_015539.tif
core_train_015540,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4608,96,96,96,96,30,53.02210753051164,35.64592193918906,53.054565429583,35.67241128606375,53.03833391135164,35.65916754864975,0.0,1.0,sampled,,main/train/hr/core_train_015540.tif,main/train/lr/x2/core_train_015540.tif,main/train/lr/x4/core_train_015540.tif,main/train/lr/x6/core_train_015540.tif
core_train_015541,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4704,96,96,96,96,30,53.05390054153021,35.645375378464806,53.086367864897184,35.67187259828531,53.07013163479145,35.658624922357774,0.0,1.0,sampled,,main/train/hr/core_train_015541.tif,main/train/lr/x2/core_train_015541.tif,main/train/lr/x4/core_train_015541.tif,main/train/lr/x6/core_train_015541.tif
core_train_015542,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,4800,96,96,96,96,30,53.08569270315531,35.644820433750404,53.11816943660018,35.67132551782513,53.10192850173314,35.658073907729346,0.0,1.0,sampled,,main/train/hr/core_train_015542.tif,main/train/lr/x2/core_train_015542.tif,main/train/lr/x4/core_train_015542.tif,main/train/lr/x6/core_train_015542.tif
core_train_015543,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5088,96,96,96,96,30,53.181063960609634,35.64310530308506,53.21356883883615,35.66963392767222,53.19731383243646,35.65637054119385,0.0,1.0,sampled,,main/train/hr/core_train_015543.tif,main/train/lr/x2/core_train_015543.tif,main/train/lr/x4/core_train_015543.tif,main/train/lr/x6/core_train_015543.tif
core_train_015544,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5184,96,96,96,96,30,53.21285259361194,35.64251682988424,53.24536682489991,35.66905328385867,53.22910714226394,35.65578598064355,0.0,1.0,sampled,,main/train/hr/core_train_015544.tif,main/train/lr/x2/core_train_015544.tif,main/train/lr/x4/core_train_015544.tif,main/train/lr/x6/core_train_015544.tif
core_train_015545,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5568,96,96,96,96,30,53.339997845610704,35.64007914307697,53.37254934609747,35.66664682708298,53.356271030081935,35.65336390067487,0.0,1.0,sampled,,main/train/hr/core_train_015545.tif,main/train/lr/x2/core_train_015545.tif,main/train/lr/x4/core_train_015545.tif,main/train/lr/x6/core_train_015545.tif
core_train_015546,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5664,96,96,96,96,30,53.371781773147454,35.639448776915835,53.40434255510044,35.66602424650055,53.388059598667226,35.652737425257605,0.0,1.0,sampled,,main/train/hr/core_train_015546.tif,main/train/lr/x2/core_train_015546.tif,main/train/lr/x4/core_train_015546.tif,main/train/lr/x6/core_train_015546.tif
core_train_015547,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5760,96,96,96,96,30,53.403564720323466,35.63881003462633,53.43613476938071,35.66539328099827,53.41984717971501,35.652102569315765,0.0,1.0,sampled,,main/train/hr/core_train_015547.tif,main/train/lr/x2/core_train_015547.tif,main/train/lr/x4/core_train_015547.tif,main/train/lr/x6/core_train_015547.tif
core_train_015548,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5856,96,96,96,96,30,53.43534667405535,35.63816291705555,53.4679259758407,35.66475393141327,53.45163376013478,35.65145933369148,0.0,1.0,sampled,,main/train/hr/core_train_015548.tif,main/train/lr/x2/core_train_015548.tif,main/train/lr/x4/core_train_015548.tif,main/train/lr/x6/core_train_015548.tif
core_train_015549,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,5952,96,96,96,96,30,53.46712762126226,35.637507425061585,53.49971616138539,35.66410619859382,53.48341932683861,35.650807719237896,0.0,1.0,sampled,,main/train/hr/core_train_015549.tif,main/train/lr/x2/core_train_015549.tif,main/train/lr/x4/core_train_015549.tif,main/train/lr/x6/core_train_015549.tif
core_train_015550,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,288,96,96,96,96,30,51.590564667773336,35.63586406099465,51.62257345121265,35.6619902570292,51.60656648615711,35.648928185298466,0.0,1.0,sampled,,main/train/hr/core_train_015550.tif,main/train/lr/x2/core_train_015550.tif,main/train/lr/x4/core_train_015550.tif,main/train/lr/x6/core_train_015550.tif
core_train_015551,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,384,96,96,96,96,30,51.62237201278807,35.635695522129694,51.65439083175214,35.66182996362358,51.63837884901716,35.64876376715062,0.0,1.0,sampled,,main/train/hr/core_train_015551.tif,main/train/lr/x2/core_train_015551.tif,main/train/lr/x4/core_train_015551.tif,main/train/lr/x6/core_train_015551.tif
core_train_015552,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,480,96,96,96,96,30,51.65417910031576,35.6355185856387,51.68620794130062,35.661661264377294,51.670190947642425,35.648590947268744,0.0,1.0,sampled,,main/train/hr/core_train_015552.tif,main/train/lr/x2/core_train_015552.tif,main/train/lr/x4/core_train_015552.tif,main/train/lr/x6/core_train_015552.tif
core_train_015553,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,672,96,96,96,96,30,51.71779245028966,35.63513952072989,51.74984129473923,35.661298649270655,51.73381429953574,35.64822010323251,0.0,1.0,sampled,,main/train/hr/core_train_015553.tif,main/train/lr/x2/core_train_015553.tif,main/train/lr/x4/core_train_015553.tif,main/train/lr/x6/core_train_015553.tif
core_train_015554,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,864,96,96,96,96,30,51.78140461246148,35.63472686828231,51.81347340616539,35.660902413636805,51.79743643653873,35.647815655160606,0.0,1.0,sampled,,main/train/hr/core_train_015554.tif,main/train/lr/x2/core_train_015554.tif,main/train/lr/x4/core_train_015554.tif,main/train/lr/x6/core_train_015554.tif
core_train_015555,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,960,96,96,96,96,30,51.81321021523945,35.63450794740963,51.84528896320132,35.660691688773376,51.82924701655403,35.647600830275955,0.0,1.0,sampled,,main/train/hr/core_train_015555.tif,main/train/lr/x2/core_train_015555.tif,main/train/lr/x4/core_train_015555.tif,main/train/lr/x6/core_train_015555.tif
core_train_015556,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,1248,96,96,96,96,30,51.90862495252711,35.63380080971877,51.94073348159332,35.66000908939078,51.92467664474432,35.646905955685526,0.0,1.0,sampled,,main/train/hr/core_train_015556.tif,main/train/lr/x2/core_train_015556.tif,main/train/lr/x4/core_train_015556.tif,main/train/lr/x6/core_train_015556.tif
core_train_015557,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,1344,96,96,96,96,30,51.94042913077538,35.633548306507755,51.972547559599896,35.659764749006946,51.95648577299702,35.646657531868904,0.0,1.0,sampled,,main/train/hr/core_train_015557.tif,main/train/lr/x2/core_train_015557.tif,main/train/lr/x4/core_train_015557.tif,main/train/lr/x6/core_train_015557.tif
core_train_015558,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,1440,96,96,96,96,30,51.97223292001946,35.633287408522655,52.00436123493746,35.65951200552676,51.98829450541736,35.64640070911642,0.0,1.0,sampled,,main/train/hr/core_train_015558.tif,main/train/lr/x2/core_train_015558.tif,main/train/lr/x4/core_train_015558.tif,main/train/lr/x6/core_train_015558.tif
core_train_015559,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,1728,96,96,96,96,30,52.06764182226414,35.63245434944351,52.099799713315086,35.65870335992201,52.08371819614244,35.64557985071113,0.0,1.0,sampled,,main/train/hr/core_train_015559.tif,main/train/lr/x2/core_train_015559.tif,main/train/lr/x4/core_train_015559.tif,main/train/lr/x6/core_train_015559.tif
core_train_015560,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,1824,96,96,96,96,30,52.09944392403441,35.63215987593839,52.13161164636112,35.65841700752611,52.11552521369702,35.64528943573826,0.0,1.0,sampled,,main/train/hr/core_train_015560.tif,main/train/lr/x2/core_train_015560.tif,main/train/lr/x4/core_train_015560.tif,main/train/lr/x6/core_train_015560.tif
core_train_015561,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,2208,96,96,96,96,30,52.22664765243668,35.630898056692786,52.2588545622709,35.65718758885689,52.24274853648105,35.64404380868519,0.0,1.0,sampled,,main/train/hr/core_train_015561.tif,main/train/lr/x2/core_train_015561.tif,main/train/lr/x4/core_train_015561.tif,main/train/lr/x6/core_train_015561.tif
core_train_015562,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,2304,96,96,96,96,30,52.25844734917062,35.63056162266945,52.29066402140458,35.656859233959715,52.27455311458243,35.643711412199494,0.0,1.0,sampled,,main/train/hr/core_train_015562.tif,main/train/lr/x2/core_train_015562.tif,main/train/lr/x4/core_train_015562.tif,main/train/lr/x6/core_train_015562.tif
core_train_015563,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,2400,96,96,96,96,30,52.29024652548357,35.63021679783802,52.32247294629527,35.6565224798262,52.30635716535604,35.64337062069098,0.0,1.0,sampled,,main/train/hr/core_train_015563.tif,main/train/lr/x2/core_train_015563.tif,main/train/lr/x4/core_train_015563.tif,main/train/lr/x6/core_train_015563.tif
core_train_015564,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,2688,96,96,96,96,30,52.38564080055487,35.629131983129014,52.41789638401268,35.655461826536566,52.40176602229111,35.64229788060995,0.0,1.0,sampled,,main/train/hr/core_train_015564.tif,main/train/lr/x2/core_train_015564.tif,main/train/lr/x4/core_train_015564.tif,main/train/lr/x6/core_train_015564.tif
core_train_015565,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2880,2784,96,96,96,96,30,52.41743776384925,35.62875359975466,52.449703040441925,35.65509148004232,52.4335678323416,35.641923513647235,0.0,1.0,sampled,,main/train/hr/core_train_015565.tif,main/train/lr/x2/core_train_015565.tif,main/train/lr/x4/core_train_015565.tif,main/train/lr/x6/core_train_015565.tif
